Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Late-demographic dividend,LTE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78457E+12,9.78406E+12,9.64855E+12,9.92208E+12,1.01996E+13,1.06893E+13,1.11611E+13,1.1702E+13,1.19135E+13,1.24438E+13,1.331E+13,1.39722E+13,1.47787E+13,1.57737E+13,1.70299E+13,1.82965E+13,1.9942E+13,2.19003E+13,2.33596E+13,2.39896E+13,2.58065E+13,2.75663E+13,2.91314E+13,3.06588E+13,3.21769E+13,3.35208E+13,3.49108E+13,3.66784E+13,3.85953E+13,4.03107E+13,4.0178E+13,4.29093E+13
Lithuania,LTU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38614951871,40606890384,43981697193,47269662758,46730045922,48456966649,51619321063,55104355429,60926657923,64929228694,69949795339,75135958039,83481669657,85664233657,72952853508,74157480683,78635856993,81658512980,84557449673,87548255022,89320742946,91570579073,95492177900,99305476903,1.03898E+11,1.03876E+11,1.10089E+11
Luxembourg,LUX,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27058203782,29397165793,29932092042,31189434676,32381158085,32844921027,33304117487,35109145135,37452509307,40514319942,43325256230,44657228411,46097610203,47305081130,49306980746,50531211320,53571530314,57910110486,57736278120,55866226615,57967027794,58572376708,59538763541,61427208386,63038496899,64469334921,67678741186,68570197216,69406288660,71016462642,70450152094,74044839717
Latvia,LVA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23854415375,24471771302,26634320389,28321854358,29102454005,30754234010,32698980507,35016726314,37966136921,41111307126,45518589699,50968000468,56035199130,54214547863,46483477417,44412374816,45555421597,48763546981,49742702853,50688894959,52658290347,53905562377,55691171159,57914281684,59402507232,58093878707,60457180603
"Macao SAR, China",MAC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16768964626,17382613181,19694340628,20715682171,21596724508,22308674206,22215141402,22152969597,21140431141,20641772916,21827988952,22458510091,24459745307,27306993908,34579077742,37371490444,42375678870,48510147047,50155407414,50794548244,63555540508,77294042275,84437747750,93517215478,91601626967,71894081708,71405877149,78534544016,83611541312,81511271362,37302899721,44490070440
St. Martin (French part),MAF,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88982146180,95403176296,93401866887,92710140421,1.02526E+11,96984285279,1.08984E+11,1.07283E+11,1.15049E+11,1.16293E+11,1.18517E+11,1.27193E+11,1.31163E+11,1.38982E+11,1.45649E+11,1.50443E+11,1.61839E+11,1.67554E+11,1.77479E+11,1.85011E+11,1.9207E+11,2.02146E+11,2.0823E+11,2.17674E+11,2.59135E+11,2.70394E+11,2.71803E+11,2.8555E+11,2.94304E+11,3.02813E+11,2.81049E+11,3.03336E+11
Monaco,MCO,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16816808128,15828474190,16089179369,15036594360,14530123589,14836377336,15741396415,16969225279,18089194154,19427794465,20884879077,21887353241,22543973891,24302403887,22844259583,24466202033,25889686335,25737006061,28064626291,29467752623,29368082205,30662887678,32101220474,33482047332,34715326369,32153272048,36636913878
Madagascar,MDG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21492868990,20137453104,20375253256,20803117923,20794359540,21143412062,21598884391,22396637591,23273930593,24367625434,25453656126,26975844773,23628689749,25940731550,27304436747,28602993463,30147128483,31868699608,34007928309,32654851936,32857063758,33375688541,34380679957,35171564947,36346014939,37484480464,38981290521,40514544581,41808723576,43653003423,40537195386,42321780553
Maldives,MDV,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693313075,2904971040,3148928789,3384931020,3593972710,3732190086,3585006156,3845578252,4374347178,4638284528,4029321674,5081437741,5473413104,5992584545,5559390108,5963286975,6474145880,6637124989,7120378969,7642276132,7862721296,8361084210,8963910867,9692060901,10379951630,6903415628,9785253423
Middle East & North Africa,MEA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72838E+12,2.857E+12,2.98376E+12,3.03227E+12,3.0905E+12,3.16942E+12,3.3272E+12,3.43841E+12,3.5944E+12,3.66573E+12,3.9027E+12,3.96524E+12,4.03451E+12,4.25364E+12,4.57684E+12,4.80273E+12,5.06878E+12,5.33677E+12,5.57563E+12,5.61525E+12,5.89098E+12,6.09199E+12,6.36579E+12,6.49206E+12,6.71377E+12,6.91829E+12,7.23387E+12,7.36794E+12,7.51285E+12,7.58579E+12,7.35242E+12,7.67128E+12
Mexico,MEX,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25487E+12,1.30776E+12,1.35407E+12,1.38035E+12,1.44856E+12,1.35742E+12,1.44937E+12,1.5486E+12,1.62857E+12,1.67341E+12,1.75612E+12,1.74902E+12,1.74832E+12,1.77361E+12,1.84315E+12,1.88568E+12,1.97045E+12,2.0156E+12,2.03865E+12,1.93089E+12,2.02972E+12,2.10406E+12,2.1807E+12,2.21023E+12,2.27322E+12,2.34808E+12,2.40984E+12,2.46077E+12,2.51478E+12,2.50977E+12,2.3093E+12,2.41831E+12
Marshall Islands,MHL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157774569.7,157913135.6,169189489.4,179351417.3,189893203.9,205489614.7,184318129.1,172437604,171024661.1,168878057.4,171164799.9,182848654.9,189689849.8,186624697.2,189102105.4,192454899.3,192844614.1,199385932.5,184140038.5,190904083.4,201254184.7,200635852.2,198042209.3,205329537.1,203029992.9,207316176.5,211495868.2,218708765,227881451.6,252582009.1,247930467.8,250694384.4
Middle income,MIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80944E+13,1.82595E+13,1.83746E+13,1.87878E+13,1.91718E+13,1.98338E+13,2.08341E+13,2.18051E+13,2.22318E+13,2.30877E+13,2.4417E+13,2.53108E+13,2.64762E+13,2.80652E+13,3.01724E+13,3.22671E+13,3.47871E+13,3.76861E+13,3.97021E+13,4.0708E+13,4.37551E+13,4.63302E+13,4.87808E+13,5.12768E+13,5.37206E+13,5.60212E+13,5.86119E+13,6.15924E+13,6.45512E+13,6.6995E+13,6.57589E+13,7.01764E+13
North Macedonia,MKD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22717375390,21315538939,19916131459,18428541564,18104537178,17902720889,18114886730,18375737718,18996605319,19820873326,20722551767,20086937925,20386969581,20840090705,21814175213,22844696187,24018233978,25573051198,26972408915,26875681849,27778369044,28428351225,28298665856,29126474748,30183510491,31347345950,32240182686,32588948193,33527704362,34838778264,32709819993,34006523668
Mali,MLI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11955670445,13359888303,12929878590,13340036084,13844280650,13971789576,14957609065,15679915647,16867146747,17828733279,17817887174,20557608172,21196190851,23129080396,23489893740,25024906331,26191614230,27106648868,28400488545,29765507550,31347227357,32354455708,32083734773,32820078395,35145277199,37314373426,39498122203,41593677731,43567915125,45640075229,45076214716,46452217363
Malta,MLT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5713014090,6070448364,6355208995,6639969982,7015201640,7460140326,7741934874,8148926853,8566608348,8970950111,10736593755,10610460630,10882623937,11326044051,11341855105,11725584049,12019953893,12593948439,13075741448,12927579439,13644228774,13707828293,14272407269,15053544385,16202599392,17759366403,18359831140,20365703139,21622060128,22901511916,20995125200,23157153560
Myanmar,MMR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23322433798,23569436495,24627311962,26540050821,28339404587,30380820956,32412356176,34368378417,36348631874,39430281286,44326809182,49853356084,55687717091,62919504957,71536511956,81241829048,92052573063,1.0356E+11,1.15028E+11,1.27002E+11,1.39791E+11,1.50303E+11,1.60051E+11,1.72693E+11,1.86853E+11,1.92977E+11,2.13255E+11,2.25517E+11,2.39961E+11,2.5616E+11,2.6429E+11,2.16948E+11
Middle East & North Africa (excluding high income),MNA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55962E+12,1.56298E+12,1.6355E+12,1.65935E+12,1.68388E+12,1.73206E+12,1.84191E+12,1.90789E+12,2.02561E+12,2.11935E+12,2.24761E+12,2.30961E+12,2.38907E+12,2.4599E+12,2.63776E+12,2.75446E+12,2.89927E+12,3.08464E+12,3.19563E+12,3.27409E+12,3.44198E+12,3.42776E+12,3.5636E+12,3.58765E+12,3.70454E+12,3.77873E+12,3.99847E+12,4.13613E+12,4.20664E+12,4.25066E+12,4.16261E+12,4.35638E+12
Montenegro,MNE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7668695012,8044461516,7288282284,7514219039,7596863329,7741502800,7933697934,8284847429,8631204134,9370589161,10008740350,10731646903,10109737556,10386171252,10721483704,10429452921,10799592110,10992224281,11364902608,11700085444,12251915911,12874054579,13397120334,11346437358,12757294111
Mongolia,MNG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10872166319,9926989677,9008101282,8722653330,8908828133,9476893046,9688710499,10066251797,10402458225,10721852078,10844731165,11164944686,11693379114,12512457590,13841957004,14846006256,16116265411,17767862927,19349268104,19103803493,20319791474,23833241423,26769453830,29887805071,32244525893,33011892666,33503698721,35392260804,38133349152,40269672500,38434280707,39063361320
Northern Mariana Islands,MNP,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6121236734,6422735265,6029361006,6668384621,7104056626,7264591055,8078408293,8991354759,9884308854,11040627070,11170939678,12521157126,13684504332,14625797461,15783635237,16832601158,18464416484,19891669023,21347292692,22696056748,24171834501,25964752362,27849388139,29788710119,31992631649,34143585464,35449309349,36775580596,38042063130,38922587010,38442318986,39351090954
Mauritania,MRT,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251678544,9417106631,9593595050,10157088039,9846206773,10813084627,11442279275,10979473803,11284462151,11698960569,11240592266,11150724426,11304769896,12087994826,12660090359,13744590066,16264413081,15944098029,15891310438,15906864197,16323660548,17004811527,17764928844,18502317852,19293259242,20330530308,20586879841,21877789548,22921835653,24135922164,23909402636,24494075582
Mauritius,MUS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8717860084,9104536084,9697487077,10190319473,10611805648,11066811920,11685208095,12349801670,13099674237,13441697865,14544292353,15031168461,15273909603,16178956790,16879508835,17179549368,18015428004,19047174477,20073238631,20738681948,21646456202,22529098694,23316742651,24100279893,25022590331,25946063266,26948221725,28009438333,29131703863,29974036871,25598607283,26546680150
Malawi,MWI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8959427066,9741605819,9027255994,9902163226,8888163716,10375048411,11134157660,11556411581,12006563123,12371836163,12566825930,11941630884,12144638610,12837567900,13533427972,13975798628,14632661162,16037396634,17262611523,18700260847,19985729051,20955847354,21351032620,22461286315,23741579636,24406343866,25012607363,26013119290,27155534406,28635017163,28864096822,29658268318
Malaysia,MYS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85817E+11,2.03554E+11,2.2164E+11,2.43571E+11,2.66009E+11,2.92155E+11,3.21379E+11,3.44912E+11,3.19529E+11,3.3914E+11,3.69184E+11,3.71095E+11,3.91101E+11,4.1374E+11,4.41806E+11,4.65364E+11,4.91353E+11,5.22303E+11,5.47539E+11,5.39252E+11,5.79291E+11,6.09958E+11,6.43344E+11,6.7354E+11,7.13998E+11,7.50351E+11,7.8374E+11,8.29297E+11,8.69461E+11,9.07832E+11,8.57588E+11,8.84106E+11
North America,NAC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1E+13,1.0988E+13,1.13749E+13,1.16879E+13,1.21586E+13,1.2485E+13,1.2956E+13,1.35322E+13,1.41321E+13,1.48139E+13,1.54314E+13,1.55895E+13,1.58708E+13,1.63014E+13,1.6919E+13,1.75043E+13,1.79894E+13,1.83521E+13,1.83877E+13,1.79045E+13,1.83948E+13,1.8704E+13,1.9122E+13,1.94819E+13,1.99368E+13,2.04418E+13,2.07712E+13,2.12506E+13,2.18734E+13,2.23676E+13,2.17027E+13,2.29684E+13
Namibia,NAM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8519975603,9215683796,9878230870,9722200346,9890382695,10276010123,10603950931,11051448297,11415216180,11799826596,12211898177,12355748072,12947422988,13496367090,15152310342,15535552069,16634408904,17528349383,17992817694,18046071201,19135918463,20110192777,21128106799,22314390758,23673899286,24683395669,24691737296,24438091222,24697121167,24489874119,22521815510,23120006375
New Caledonia,NCL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9022817447,8983163147,9162893996,9192366946,9362865019,9592933469,9602577294,9749254329,10721509925,10697969507,10568686927,11336833350,11894432163,12152613943,12196825344,13091080581,13867519113,14303336976,15409187206,15711608053,17059375990,17461594611,19303608548,20329620560,21679941739,22632265447,23931559623,25128463061,26940427031,28541064717,29554337448,29964294285
Nigeria,NGA,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10359E+11,3.11471E+11,3.25896E+11,3.19263E+11,3.13469E+11,3.13241E+11,3.26384E+11,3.35971E+11,3.44643E+11,3.46656E+11,3.64044E+11,3.85587E+11,4.44694E+11,4.77367E+11,5.21526E+11,5.55105E+11,5.88741E+11,6.27545E+11,6.69995E+11,7.23843E+11,7.81791E+11,8.23288E+11,8.58113E+11,9.15361E+11,9.73118E+11,9.98931E+11,9.8278E+11,9.907E+11,1.00975E+12,1.03205E+12,1.01353E+12,1.0505E+12
Nicaragua,NIC,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14415918882,14388632215,14444222197,14387465658,14867679840,15746643387,16745652705,17409894302,18056094122,19326515572,20119210048,20714908356,20871086100,21397190432,22533845694,23498834733,24474788235,25717300226,26601042800,25725126424,26859513304,28556356713,30411165761,31909676824,33436815298,35039126467,36638142396,38334779853,37045310671,35645244947,35007203816,38628468250
Netherlands,NLD,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45153E+11,5.5845E+11,5.67978E+11,5.7512E+11,5.9215E+11,6.10602E+11,6.31965E+11,6.59323E+11,6.90074E+11,7.24812E+11,7.55223E+11,7.72797E+11,7.74476E+11,7.75681E+11,7.91078E+11,8.07302E+11,8.35243E+11,8.66755E+11,8.85566E+11,8.53094E+11,8.64549E+11,8.77959E+11,8.68913E+11,8.67782E+11,8.80134E+11,8.97377E+11,9.17045E+11,9.4374E+11,9.66021E+11,9.84912E+11,9.46637E+11,9.92675E+11
Norway,NOR,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78721E+11,1.84234E+11,1.9082E+11,1.96249E+11,2.0617E+11,2.14738E+11,2.25535E+11,2.37453E+11,2.43685E+11,2.4859E+11,2.56557E+11,2.6188E+11,2.65668E+11,2.68086E+11,2.78727E+11,2.86045E+11,2.92909E+11,3.0168E+11,3.03117E+11,2.97882E+11,2.99973E+11,3.02917E+11,3.11105E+11,3.14322E+11,3.20513E+11,3.26817E+11,3.3032E+11,3.37994E+11,3.41775E+11,3.44324E+11,3.41855E+11,3.55122E+11
Nepal,NPL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30495897615,32437922242,33769955223,35070047854,37951403934,39267730121,41360026371,43448133848,44758698786,46733709167,49631199129,52013443158,52075933762,54130349013,56665058494,58636538468,60609432112,62677159421,66503373831,69518024119,72866300418,75359660061,78879048237,81659655509,86568611688,90010625807,90400474175,98515977279,1.06025E+11,1.13083E+11,1.10404E+11,1.15093E+11
Nauru,NRU,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55224331.33,53550866.74,58571260.5,45183543.81,55224331.33,60244725.09,66938583.43,73632441.77,81999764.7,107101733.5,135550631.4,140571025.2,145591419,137224096,145591419,145591419,147264883.5,149473856.8
New Zealand,NZL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93340944104,92323071134,93333484317,99298982472,1.04382E+11,1.09311E+11,1.13263E+11,1.15585E+11,1.16507E+11,1.22858E+11,1.26427E+11,1.30807E+11,1.36921E+11,1.43151E+11,1.48918E+11,1.53863E+11,1.58296E+11,1.63089E+11,1.61277E+11,1.61059E+11,1.63513E+11,1.67195E+11,1.70949E+11,1.75557E+11,1.82255E+11,1.89079E+11,1.96202E+11,2.03223E+11,2.1005E+11,2.14655E+11,2.11966E+11,2.19839E+11
OECD members,OED,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26108E+13,3.30868E+13,3.38198E+13,3.42707E+13,3.53312E+13,3.626E+13,3.74245E+13,3.87851E+13,3.99171E+13,4.1212E+13,4.29159E+13,4.34935E+13,4.41865E+13,4.5097E+13,4.6611E+13,4.79537E+13,4.94767E+13,5.08298E+13,5.10694E+13,4.93063E+13,5.08343E+13,5.18914E+13,5.25974E+13,5.34227E+13,5.45712E+13,5.59537E+13,5.70109E+13,5.85092E+13,5.99017E+13,6.09253E+13,5.83013E+13,6.15359E+13
Oman,OMN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54969772949,58308679784,63214704615,67034744355,69632859659,73112287983,75339244342,79884847072,81995674768,82267486797,87656884882,91586369936,90578090742,88160931866,89300152436,91523923712,96440487187,1.00735E+11,1.08995E+11,1.15657E+11,1.1764E+11,1.21045E+11,1.31773E+11,1.38662E+11,1.40454E+11,1.475E+11,1.54944E+11,1.55415E+11,1.57415E+11,1.55639E+11,1.50378E+11,1.55028E+11
Other small states,OSS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89587E+11,3.02291E+11,3.16239E+11,3.31228E+11,3.60323E+11,3.80825E+11,4.18953E+11,4.58526E+11,4.90567E+11,4.96407E+11,5.3591E+11,5.7443E+11,5.94495E+11,6.15986E+11,6.39245E+11,6.56473E+11,6.74487E+11,6.84023E+11,6.98506E+11,7.14045E+11,6.78455E+11,7.05377E+11
Pakistan,PAK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53344E+11,3.71229E+11,3.99835E+11,4.06863E+11,4.2207E+11,4.43015E+11,4.64486E+11,4.69198E+11,4.81164E+11,4.98775E+11,5.20023E+11,5.38507E+11,5.52015E+11,5.83905E+11,6.27971E+11,6.68907E+11,7.08366E+11,7.426E+11,7.55234E+11,7.7662E+11,7.89098E+11,8.10786E+11,8.3922E+11,8.76116E+11,9.17072E+11,9.6046E+11,1.01354E+12,1.05847E+12,1.12358E+12,1.15165E+12,1.13697E+12,1.21073E+12
Panama,PAN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26503373597,28999727830,31378192805,33090106813,34033223438,34629376183,36042151953,38370831945,41187826842,42801239109,43963452894,44215923042,45201562032,47102511890,50645600356,54287666982,58984888699,66053629145,72563646851,73465607407,77747178227,86543203127,95005821652,1.01565E+11,1.06711E+11,1.12828E+11,1.18417E+11,1.25038E+11,1.29646E+11,1.33509E+11,1.09551E+11,1.26352E+11
Peru,PER,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15857E+11,1.18429E+11,1.17788E+11,1.23965E+11,1.39223E+11,1.49541E+11,1.53727E+11,1.63683E+11,1.63042E+11,1.6548E+11,1.69938E+11,1.70989E+11,1.80313E+11,1.87824E+11,1.97136E+11,2.09526E+11,2.25301E+11,2.44493E+11,2.66807E+11,2.69731E+11,2.92206E+11,3.10695E+11,3.2977E+11,3.4907E+11,3.57386E+11,3.69009E+11,3.83597E+11,3.93259E+11,4.08869E+11,4.1803E+11,3.72245E+11,4.21937E+11
Philippines,PHL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60547E+11,2.5941E+11,2.60493E+11,2.66177E+11,2.77818E+11,2.90668E+11,3.07702E+11,3.23661E+11,3.21997E+11,3.32773E+11,3.47356E+11,3.57948E+11,3.7125E+11,3.90135E+11,4.15764E+11,4.36313E+11,4.5951E+11,4.89467E+11,5.10731E+11,5.18128E+11,5.5613E+11,5.77587E+11,6.17423E+11,6.59103E+11,7.00942E+11,7.4544E+11,7.98735E+11,8.54095E+11,9.08258E+11,9.6383E+11,8.7209E+11,9.21826E+11
Palau,PLW,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262375993.2,279273287.8,289269572.9,279829598.2,293418208.2,305037169.3,303799805.4,309940030,292019572,272774102.1,273363549.2,291634260,296512126.9,286468342.1,304498275.3,327454592.8,327181583.4,313836465.2,314175747.9,315419784.3,286693852,248468005.1
Papua New Guinea,PNG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11236831807,12309600645,14014367735,16565303024,17549631396,16968308845,18280586233,17566840915,16904726793,17218403126,16788831174,16768468235,16741823049,17104133261,17569566786,18684319943,19695131206,21234342978,21171392103,22611135999,24901294524,25177087225,26349614288,27357472892,31062706268,33106121770,34923506543,36157916583,36056944775,37672451170,36479221043,36588658706
Poland,POL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29106E+11,3.99002E+11,4.09037E+11,4.24328E+11,4.46786E+11,4.78521E+11,5.07785E+11,5.40532E+11,5.65616E+11,5.91945E+11,6.18943E+11,6.26733E+11,6.39492E+11,6.61864E+11,6.94844E+11,7.19211E+11,7.63307E+11,8.17208E+11,8.5153E+11,8.75647E+11,9.01344E+11,9.46792E+11,9.61422E+11,9.69657E+11,1.00686E+12,1.051E+12,1.08204E+12,1.13765E+12,1.20529E+12,1.25893E+12,1.23349E+12,1.31796E+12
Pre-demographic dividend,PRE,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08817E+12,1.00875E+12,1.03242E+12,1.02856E+12,1.03045E+12,1.06579E+12,1.12575E+12,1.19873E+12,1.27838E+12,1.33255E+12,1.40277E+12,1.46651E+12,1.54548E+12,1.54373E+12,1.71798E+12,1.82198E+12,1.93644E+12,2.0559E+12,2.18385E+12,2.28346E+12,2.43134E+12,2.53236E+12,2.64893E+12,2.79807E+12,2.9406E+12,3.03785E+12,3.12007E+12,3.17685E+12,3.26312E+12,3.36955E+12,3.29017E+12,3.39048E+12
Puerto Rico,PRI,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76384995365,78145204467,81711792089,85506918336,89086202549,93138723307,95293680942,99944095677,1.05472E+11,1.11156E+11,1.14793E+11,1.22041E+11,1.23159E+11,1.23225E+11,1.34006E+11,1.31343E+11,1.29492E+11,1.27986E+11,1.25626E+11,1.23173E+11,1.22664E+11,1.22224E+11,1.2226E+11,1.21885E+11,1.20434E+11,1.1917E+11,1.17665E+11,1.14269E+11,1.09286E+11,1.11117E+11,1.0628E+11,1.065E+11
"Korea, Dem. People's Rep.",PRK,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
